19,0.0,0.0,0.0,0.0,18429.5,0.0,0.0,0.0,0.0,40,2,37,0,3,0,0,9,3,1,0,0,0,7,0,31,4
20,0.0,0.0,0.0,0.0,14318.5,0.0,0.0,0.0,0.0,33,0,35,0,1,0,0,0,0,0,0,3,0,0,0,11,4
21,0.0,0.0,0.0,0.0,13978.0,0.0,0.0,0.0,0.0,11,0,10,0,1,0,0,15,1,0,0,9,0,0,0,21,4
22,0.0,0.0,0.0,0.0,13851.0,0.0,0.0,0.0,0.0,22,0,17,0,0,0,0,0,1,0,0,1,0,1,0,15,2
23,0.0,0.0,0.0,0.0,18736.0,0.0,0.0,0.0,0.0,17,0,21,0,2,0,0,12,1,0,0,0,0,1,0,24,5
24,0.0,0.0,0.0,0.0,7403.0,0.0,0.0,0.0,0.0,18,0,18,0,2,0,0,10,2,0,0,3,0,0,0,18,4
25,0.0,0.0,0.0,0.0,15017.5,0.0,0.0,0.0,0.0,22,0,16,0,3,0,0,26,3,0,0,0,0,6,0,42,4
26,0.0,0.0,0.0,0.0,13006.0,0.0,0.0,0.0,0.0,22,0,36,0,7,0,0,0,2,0,0,4,0,0,0,6,4
27,0.0,0.0,0.0,0.0,10863.0,0.0,0.0,0.0,0.0,20,0,39,0,1,0,0,0,2,0,0,0,0,8,0,2,4
28,0.0,0.0,0.0,0.0,2.0,47.5,165.0,4.0,75.0,26,0,31,0,0,0,0,4,0,3,0,0,0,2,0,18,4
29,0.0,0.0,0.0,0.0,12949.0,0.0,0.0,0.0,0.0,35,0,40,0,5,0,0,0,0,0,0,1,0,0,0,6,6
30,0.0,0.0,0.0,0.0,15678.5,0.0,0.0,0.0,0.0,10,0,3,0,0,35,0,1,0,0,5,0,0,0,0,30,4
31,0.0,0.0,0.0,0.0,13018.5,0.0,0.0,0.0,0.0,9,0,20,0,0,4,11,4,0,5,0,0,0,21,0,1,4
32,0.0,0.0,0.0,0.0,14711.0,0.0,0.0,0.0,0.0,23,1,29,0,6,0,0,12,11,0,0,0,0,14,0,13,3
33,0.0,0.0,0.0,0.0,12215.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,31,0,0,0,1,0,1,0,38,4
34,0.0,1.0,16.649200439453125,0.0,174.0,5804.5,0.0,0.0,0.0,14,0,21,0,1,0,0,4,1,0,0,0,0,5,0,4,4
35,0.0,0.0,0.0,0.0,8864.5,0.0,0.0,0.0,0.0,5,1,4,0,3,0,0,23,1,0,0,0,0,1,0,30,6
36,0.0,0.0,0.0,0.0,12118.0,0.0,0.0,0.0,0.0,3,0,0,0,16,2,29,0,0,0,1,0,0,2,14,5,4
37,0.0,0.0,0.0,0.0,4.0,2.0,4.0,1.5,1.0,19,0,29,0,2,0,0,1,3,0,0,0,0,5,2,5,3
38,0.0,0.0,0.0,0.0,10654.0,0.0,0.0,0.0,0.0,17,0,13,0,4,0,0,18,2,0,0,7,0,0,0,21,4
39,0.0,0.0,0.0,0.0,9906.5,0.0,0.0,0.0,0.0,20,0,27,0,1,0,0,1,0,0,0,0,0,0,0,12,4
40,0.0,1.0,10.471041679382324,0.0,2.0,12701.0,0.0,0.0,0.0,16,4,26,0,2,0,0,20,9,2,0,1,1,8,0,20,4
41,0.0,0.0,0.0,0.0,13041.0,0.0,0.0,0.0,0.0,2,0,1,0,11,0,0,29,0,0,0,1,0,0,0,21,4
42,0.0,0.0,0.0,0.0,7498.0,0.0,0.0,0.0,0.0,5,0,3,0,3,0,12,0,0,0,2,0,0,0,16,1,6
43,0.0,0.0,0.0,0.0,13134.0,0.0,0.0,0.0,0.0,20,0,27,0,0,0,0,3,0,0,0,0,0,1,0,13,2
44,0.0,0.0,0.0,0.0,13288.0,0.0,0.0,0.0,0.0,28,0,27,0,1,0,0,6,0,0,0,2,0,2,2,23,4
45,0.0,0.0,0.0,0.0,14307.0,0.0,0.0,0.0,0.0,12,0,11,0,2,0,20,0,1,0,5,0,0,0,25,1,4
46,0.0,0.0,0.0,0.0,11869.5,0.0,0.0,0.0,0.0,17,0,30,0,1,0,0,0,0,0,0,6,0,0,0,5,4
47,0.0,0.0,0.0,0.0,7662.0,0.0,0.0,0.0,0.0,23,0,31,0,5,0,0,0,1,0,0,5,0,0,0,2,2
48,0.0,0.0,0.0,0.0,18518.0,0.0,0.0,0.0,0.0,11,0,19,0,1,0,0,17,0,0,0,0,0,3,0,21,3
49,0.0,0.0,0.0,0.0,10453.5,0.0,0.0,0.0,0.0,28,0,15,0,0,0,0,17,3,0,0,2,0,1,0,37,4
50,0.0,0.0,0.0,0.0,11660.0,0.0,0.0,0.0,0.0,33,0,41,0,2,0,0,3,0,0,0,0,0,0,4,6,4
51,0.0,0.0,0.0,0.0,9851.0,0.0,0.0,0.0,0.0,20,0,26,0,0,0,0,0,1,0,0,0,0,2,0,2,4
52,0.0,0.0,0.0,0.0,13524.0,0.0,0.0,0.0,0.0,4,0,1,0,9,0,20,0,0,0,1,0,0,0,17,3,4
53,0.0,0.0,0.0,0.0,12273.5,0.0,0.0,0.0,0.0,30,0,35,0,0,0,0,0,1,0,0,1,0,0,0,2,4
54,0.0,0.0,0.0,0.0,13323.0,0.0,0.0,0.0,0.0,22,1,7,0,0,0,0,11,2,0,0,0,0,3,0,25,5
55,0.0,0.0,0.0,0.0,14846.5,0.0,0.0,0.0,0.0,30,0,29,0,7,0,0,6,3,0,0,0,0,5,0,14,3
56,0.0,0.0,0.0,0.0,11725.5,0.0,0.0,0.0,0.0,2,0,15,0,0,0,0,22,0,0,0,0,0,2,0,22,4
57,0.0,0.0,0.0,0.0,9378.0,0.0,0.0,0.0,0.0,21,0,16,0,1,0,0,16,2,0,0,0,0,1,0,20,5
58,0.0,0.0,0.0,0.0,10454.5,0.0,0.0,0.0,0.0,4,0,16,0,0,0,0,9,0,1,0,3,0,1,0,12,5
59,0.0,0.0,0.0,0.0,6514.5,0.0,0.0,0.0,0.0,3,0,12,0,5,0,0,0,16,0,0,11,0,0,0,2,4
60,0.0,0.0,0.0,0.0,9012.5,0.0,0.0,0.0,0.0,31,0,38,0,7,0,0,6,4,0,0,2,0,0,0,14,4
61,0.0,0.0,0.0,0.0,10895.5,0.0,0.0,0.0,0.0,19,0,14,0,1,0,0,3,0,0,0,0,0,1,0,14,6
62,0.0,0.0,0.0,0.0,11665.0,0.0,0.0,0.0,0.0,4,0,0,0,7,0,0,26,0,0,0,3,0,1,0,27,4
63,0.0,0.0,0.0,0.0,19577.0,0.0,0.0,0.0,0.0,32,0,44,0,1,0,0,5,3,0,0,0,0,14,0,17,4
64,0.0,0.0,0.0,0.0,14180.0,0.0,0.0,0.0,0.0,2,3,0,0,6,0,0,29,0,2,0,0,0,2,0,35,4
65,0.0,0.0,0.0,0.0,13239.5,0.0,0.0,0.0,0.0,27,0,34,0,2,0,0,1,0,1,0,0,0,0,0,6,3
66,0.0,0.0,0.0,0.0,12711.5,0.0,0.0,0.0,0.0,23,0,27,0,1,0,0,6,1,0,0,0,0,1,0,9,3
67,0.0,0.0,0.0,0.0,17018.5,0.0,0.0,0.0,0.0,16,0,18,0,0,0,0,7,0,1,0,0,0,4,0,20,5
68,0.0,0.0,0.0,0.0,14329.5,0.0,0.0,0.0,0.0,8,0,27,0,3,0,1,18,1,0,0,3,0,0,0,15,3
69,0.0,0.0,0.0,0.0,11.0,2.0,39.0,0.0,8.0,1,1,5,0,2,0,26,0,5,0,4,4,0,19,0,1,7
70,0.0,1.0,7.509169578552246,0.0,43.5,8207.5,0.0,0.0,0.0,6,2,30,1,4,0,0,4,10,1,0,0,2,11,0,10,6
71,0.0,0.0,0.0,0.0,2.0,13.0,1.0,1.0,1.0,18,0,39,0,0,0,0,5,0,6,0,0,0,2,0,1,3
72,0.0,0.0,0.0,0.0,12435.0,0.0,0.0,0.0,0.0,16,1,29,0,2,0,0,8,0,0,0,2,0,0,1,12,4
73,0.0,0.0,0.0,0.0,14951.0,0.0,0.0,0.0,0.0,27,1,22,0,1,0,0,3,1,0,0,0,0,2,0,19,4
74,0.0,0.0,0.0,0.0,11033.0,0.0,0.0,0.0,0.0,14,0,34,0,3,0,0,0,5,1,0,0,0,18,0,2,4
75,0.0,0.0,0.0,0.0,9498.5,0.0,0.0,0.0,0.0,4,0,20,0,1,0,0,0,9,0,0,13,0,0,0,1,4
76,0.0,0.0,0.0,0.0,2.0,15274.5,0.0,0.0,0.0,1,0,2,0,5,0,1,33,0,0,0,2,0,0,4,39,5
77,0.0,0.0,0.0,0.0,34.0,16.5,5.5,12982.5,0.0,30,0,44,0,1,0,3,6,1,0,6,9,0,12,0,1,6
78,0.0,0.0,0.0,0.0,10607.5,0.0,0.0,0.0,0.0,26,0,34,0,3,0,0,3,1,0,0,0,0,1,0,6,3
79,0.0,0.0,0.0,0.0,13620.0,0.0,0.0,0.0,0.0,3,0,1,0,3,0,22,0,0,0,0,0,0,0,21,1,5
80,0.0,0.0,0.0,0.0,8270.5,0.0,0.0,0.0,0.0,22,0,19,0,5,0,0,1,0,0,0,0,0,0,0,3,3
81,0.0,0.0,0.0,0.0,11047.0,0.0,0.0,0.0,0.0,8,0,10,0,6,0,0,24,0,0,0,0,0,0,0,33,3
82,0.0,0.0,0.0,0.0,23.5,8285.5,0.0,0.0,0.0,13,0,11,0,0,0,0,18,1,0,0,0,0,0,0,27,4
83,0.0,0.0,0.0,0.0,14027.0,0.0,0.0,0.0,0.0,12,0,16,0,2,0,0,11,0,0,0,1,0,1,0,13,4
84,0.0,0.0,0.0,0.0,12455.0,0.0,0.0,0.0,0.0,4,0,2,0,10,0,2,18,0,0,0,2,0,0,0,22,4
85,0.0,0.0,0.0,0.0,11048.0,0.0,0.0,0.0,0.0,29,0,22,0,0,0,0,1,1,0,0,0,0,0,0,21,4
86,0.0,0.0,0.0,0.0,15585.5,0.0,0.0,0.0,0.0,13,0,37,0,2,0,0,0,6,1,0,0,0,9,0,3,4
87,0.0,0.0,0.0,0.0,8308.0,0.0,0.0,0.0,0.0,11,0,14,0,2,0,0,10,4,0,0,0,0,3,0,13,2
88,0.0,0.0,0.0,0.0,12062.0,0.0,0.0,0.0,0.0,29,0,45,0,2,0,1,1,0,0,0,2,0,0,1,1,4
89,0.0,0.0,0.0,0.0,10879.0,0.0,0.0,0.0,0.0,14,1,18,0,1,0,0,14,0,0,0,0,0,2,0,20,3
90,0.0,0.0,0.0,0.0,16778.0,0.0,0.0,0.0,0.0,10,1,14,0,0,0,0,10,2,0,0,0,0,1,0,13,5
91,0.0,0.0,0.0,0.0,18209.0,0.0,0.0,0.0,0.0,9,0,0,0,22,0,25,0,0,0,3,0,0,0,11,3,4
92,0.0,0.0,0.0,0.0,12495.0,0.0,0.0,0.0,0.0,4,0,0,0,16,18,33,0,0,0,2,0,0,2,7,2,5
93,0.0,0.0,0.0,0.0,10364.0,0.0,0.0,0.0,0.0,19,1,26,0,2,0,0,4,2,2,0,0,0,3,0,6,5
94,0.0,0.0,0.0,0.0,15282.0,0.0,0.0,0.0,0.0,29,1,16,0,1,0,9,1,2,0,0,3,0,25,0,2,4
95,0.0,0.0,0.0,0.0,9630.0,0.0,0.0,0.0,0.0,27,0,28,0,2,0,0,1,4,0,0,0,0,0,0,15,1
96,0.0,0.0,0.0,0.0,12818.0,0.0,0.0,0.0,0.0,3,0,0,0,14,0,0,22,0,0,0,0,0,0,0,19,4
97,0.0,0.0,0.0,0.0,11317.5,0.0,0.0,0.0,0.0,1,0,20,0,0,0,0,0,22,0,0,29,0,0,0,2,2
98,0.0,0.0,0.0,0.0,9704.0,0.0,0.0,0.0,0.0,24,0,12,0,3,0,0,4,0,0,0,0,0,0,0,19,4
99,0.0,0.0,0.0,0.0,8565.0,0.0,0.0,0.0,0.0,6,0,14,0,0,0,0,22,0,0,0,3,0,0,0,23,3
100,0.0,0.0,0.0,0.0,10527.5,0.0,0.0,0.0,0.0,15,0,18,0,2,0,0,5,4,0,0,2,0,2,0,12,3
101,0.0,0.0,0.0,0.0,20.0,13001.5,0.0,0.0,0.0,14,1,20,0,3,0,14,2,2,2,2,1,0,19,0,1,7
102,0.0,0.0,0.0,0.0,14213.5,0.0,0.0,0.0,0.0,26,0,17,0,4,0,0,6,6,0,0,0,0,1,0,25,3
103,0.0,0.0,0.0,0.0,6906.5,0.0,0.0,0.0,0.0,30,0,18,0,0,0,0,2,0,0,0,0,0,0,0,13,4
104,0.0,0.0,0.0,0.0,4.0,1955.0,2232.0,0.0,0.0,17,1,25,0,4,0,6,5,1,0,3,4,0,14,0,2,5
105,0.0,0.0,0.0,0.0,15674.0,0.0,0.0,0.0,0.0,1,0,1,0,6,0,0,34,0,0,0,2,0,0,0,37,4
106,0.0,0.0,0.0,0.0,11422.5,0.0,0.0,0.0,0.0,13,0,3,0,0,0,0,22,0,0,32,0,0,0,0,3,4
107,0.0,0.0,0.0,0.0,11693.0,0.0,0.0,0.0,0.0,3,0,0,0,8,0,17,0,0,0,4,0,0,0,23,2,4
108,0.0,0.0,0.0,0.0,11988.0,0.0,0.0,0.0,0.0,7,0,16,0,2,0,0,18,2,0,0,0,0,0,0,19,2
109,0.0,1.0,7.239559173583984,0.0,66.0,13209.0,0.0,0.0,0.0,14,0,12,0,7,12,30,0,2,2,3,0,2,31,1,3,5
110,0.0,0.0,0.0,0.0,12143.0,0.0,0.0,0.0,0.0,2,0,0,0,4,0,1,29,0,0,0,0,0,0,0,37,4
111,0.0,0.0,0.0,0.0,11788.0,0.0,0.0,0.0,0.0,7,0,21,0,1,0,0,17,0,0,0,2,0,2,0,18,4
112,0.0,0.0,0.0,0.0,14671.0,0.0,0.0,0.0,0.0,14,0,0,45,0,0,0,2,0,0,0,0,1,0,0,26,4
113,0.0,1.0,8.748082160949707,0.0,81.0,7448.5,0.0,0.0,0.0,25,0,26,0,1,1,3,0,0,0,5,0,0,0,4,2,3
114,0.0,0.0,0.0,0.0,13429.0,0.0,0.0,0.0,0.0,24,0,31,0,3,0,0,2,0,0,0,0,0,1,0,8,3
115,0.0,0.0,0.0,0.0,4.0,11168.5,0.0,0.0,0.0,33,0,27,0,2,0,2,4,0,1,0,1,0,18,0,2,6
116,0.0,0.0,0.0,0.0,14042.0,0.0,0.0,0.0,0.0,2,0,0,0,26,0,31,0,0,0,0,0,0,0,21,1,4
117,0.0,0.0,0.0,0.0,12752.0,0.0,0.0,0.0,0.0,26,0,27,0,0,0,0,0,2,0,0,0,0,0,0,18,1
118,0.0,0.0,0.0,0.0,8.5,8007.0,0.0,0.0,0.0,13,3,21,0,1,0,2,1,11,1,1,5,0,5,0,1,6
119,0.0,0.0,0.0,0.0,10852.5,0.0,0.0,0.0,0.0,27,0,31,0,4,0,0,0,0,0,0,2,0,0,0,6,3
120,0.0,0.0,0.0,0.0,13118.0,0.0,0.0,0.0,0.0,5,0,0,0,25,0,40,0,1,0,0,0,0,0,17,3,4
121,0.0,0.0,0.0,0.0,7058.0,0.0,0.0,0.0,0.0,16,0,0,0,0,0,0,8,0,0,23,0,0,0,0,2,4
122,0.0,0.0,0.0,0.0,19335.0,0.0,0.0,0.0,0.0,17,0,12,0,3,0,0,32,3,0,0,0,0,7,0,34,4
123,0.0,0.0,0.0,0.0,14575.0,0.0,0.0,0.0,0.0,33,0,26,0,1,0,0,5,2,1,0,0,0,1,0,23,3
124,0.0,0.0,0.0,0.0,13847.0,0.0,0.0,0.0,0.0,1,0,2,0,3,0,0,30,0,0,0,4,0,0,0,39,4
125,0.0,0.0,0.0,0.0,4169.5,0.0,0.0,0.0,0.0,15,0,17,0,1,0,0,0,3,0,0,5,0,0,0,5,4
126,0.0,0.0,0.0,0.0,13832.5,0.0,0.0,0.0,0.0,14,0,11,0,1,0,26,0,0,1,0,0,0,31,1,1,4
127,0.0,0.0,0.0,0.0,10416.5,0.0,0.0,0.0,0.0,10,0,11,0,0,0,0,15,0,0,0,1,0,0,0,25,4
128,0.0,0.0,0.0,0.0,2.0,9376.5,0.0,0.0,0.0,25,0,15,0,5,0,0,5,1,1,0,0,0,4,0,20,6
129,0.0,0.0,0.0,0.0,11563.0,0.0,0.0,0.0,0.0,23,0,28,0,4,0,0,2,2,0,0,0,0,0,0,9,3
130,0.0,1.0,12.561327934265137,0.0,248.5,13686.0,0.0,0.0,0.0,7,0,8,0,9,2,21,1,0,5,1,0,0,23,1,1,4
131,0.0,0.0,0.0,0.0,12976.0,0.0,0.0,0.0,0.0,21,0,34,0,1,0,0,7,7,0,0,0,0,1,0,15,3
132,0.0,0.0,0.0,0.0,11671.0,0.0,0.0,0.0,0.0,14,0,24,0,2,0,0,11,0,0,0,6,0,0,1,13,4
133,0.0,0.0,0.0,0.0,13706.5,0.0,0.0,0.0,0.0,30,0,13,0,1,0,0,6,1,0,0,0,0,1,0,32,2
134,0.0,0.0,0.0,0.0,7228.0,0.0,0.0,0.0,0.0,16,0,30,0,3,0,0,4,2,0,0,8,0,0,0,8,4
135,0.0,0.0,0.0,0.0,12117.0,0.0,0.0,0.0,0.0,18,0,33,0,3,0,0,1,3,0,0,1,0,4,0,9,5
136,0.0,0.0,0.0,0.0,11043.5,0.0,0.0,0.0,0.0,24,0,25,0,0,0,0,0,0,0,0,0,0,2,0,12,4
137,0.0,0.0,0.0,0.0,11282.0,0.0,0.0,0.0,0.0,23,0,27,0,0,0,0,2,1,0,0,0,0,0,0,8,4
138,0.0,0.0,0.0,0.0,10200.5,0.0,0.0,0.0,0.0,10,0,9,0,0,0,21,0,0,2,0,0,0,29,0,1,4
139,0.0,0.0,0.0,0.0,12955.5,0.0,0.0,0.0,0.0,28,0,31,0,1,0,0,8,3,0,0,0,0,0,0,15,3
140,0.0,0.0,0.0,0.0,14422.5,0.0,0.0,0.0,0.0,20,0,15,0,1,0,0,21,2,0,0,0,0,1,0,30,2
141,0.0,0.0,0.0,0.0,7348.5,0.0,0.0,0.0,0.0,29,0,23,0,2,0,0,1,0,0,0,2,0,0,0,7,5
142,0.0,0.0,0.0,0.0,13800.5,0.0,0.0,0.0,0.0,31,0,26,0,2,0,0,8,1,0,0,1,0,1,0,15,5
143,0.0,0.0,0.0,0.0,15996.0,0.0,0.0,0.0,0.0,30,0,40,0,6,0,0,8,10,0,0,3,0,4,0,12,5
144,0.0,0.0,0.0,0.0,12727.5,0.0,0.0,0.0,0.0,11,0,24,0,8,0,0,18,8,0,0,8,0,2,0,21,3
145,0.0,0.0,0.0,0.0,12233.0,0.0,0.0,0.0,0.0,2,0,1,0,4,0,0,33,2,0,0,3,0,0,0,35,4
146,0.0,0.0,0.0,0.0,11.5,21239.5,0.0,0.0,0.0,32,3,39,0,3,0,0,14,7,1,0,1,2,6,0,22,4
147,0.0,0.0,0.0,0.0,11527.0,0.0,0.0,0.0,0.0,10,0,7,0,5,0,3,29,0,0,0,0,0,0,2,25,3
148,0.0,0.0,0.0,0.0,12406.0,0.0,0.0,0.0,0.0,7,0,13,0,3,0,0,11,0,0,0,1,0,1,0,9,4
149,0.0,0.0,0.0,0.0,13113.5,0.0,0.0,0.0,0.0,30,0,34,0,0,0,0,2,0,2,0,0,0,0,0,17,3
150,0.0,0.0,0.0,0.0,16169.0,0.0,0.0,0.0,0.0,19,0,12,0,0,0,0,13,2,0,0,0,0,2,0,30,4
151,0.0,0.0,0.0,0.0,12645.5,0.0,0.0,0.0,0.0,17,0,33,0,2,0,0,1,3,0,0,2,0,5,0,6,3
152,0.0,0.0,0.0,0.0,12719.5,0.0,0.0,0.0,0.0,8,0,11,0,0,0,0,23,0,0,0,3,0,0,0,30,4
153,0.0,0.0,0.0,0.0,13387.0,0.0,0.0,0.0,0.0,23,1,35,0,0,0,5,0,1,0,0,1,0,21,0,1,3
154,0.0,0.0,0.0,0.0,13232.0,0.0,0.0,0.0,0.0,11,0,12,0,1,0,0,21,0,0,0,4,0,0,0,36,4
155,0.0,0.0,0.0,0.0,12912.5,0.0,0.0,0.0,0.0,14,0,16,0,0,0,0,18,0,0,0,7,0,0,1,25,4
156,0.0,0.0,0.0,0.0,13668.5,0.0,0.0,0.0,0.0,3,0,8,0,0,0,0,25,0,0,0,1,0,0,0,26,4
157,0.0,0.0,0.0,0.0,12188.5,0.0,0.0,0.0,0.0,8,0,7,0,2,0,0,30,0,0,0,0,0,0,0,33,8
158,0.0,0.0,0.0,0.0,9658.5,0.0,0.0,0.0,0.0,36,0,42,0,4,0,0,0,0,1,0,0,0,1,0,2,5
159,0.0,0.0,0.0,0.0,14775.0,0.0,0.0,0.0,0.0,25,0,28,0,6,0,0,7,4,0,0,1,0,3,0,16,4
160,0.0,0.0,0.0,0.0,14301.5,0.0,0.0,0.0,0.0,22,8,33,3,8,0,0,6,13,5,0,0,6,13,0,18,4
161,0.0,0.0,0.0,0.0,7534.5,0.0,0.0,0.0,0.0,25,0,28,0,2,0,0,1,0,1,0,0,0,1,0,6,2
162,0.0,0.0,0.0,0.0,15299.5,0.0,0.0,0.0,0.0,22,0,19,0,0,0,0,19,0,0,0,2,0,0,0,35,4
163,0.0,0.0,0.0,0.0,12809.0,0.0,0.0,0.0,0.0,3,0,0,33,0,0,0,0,1,0,0,0,0,0,0,37,4
164,0.0,0.0,0.0,0.0,15796.0,0.0,0.0,0.0,0.0,7,0,23,0,0,0,0,21,0,0,0,0,0,1,0,21,4
165,0.0,0.0,0.0,0.0,17852.5,0.0,0.0,0.0,0.0,23,0,28,0,1,1,11,0,0,0,0,2,0,19,0,1,3
166,0.0,0.0,0.0,0.0,15637.0,0.0,0.0,0.0,0.0,8,0,9,0,1,0,0,18,0,0,0,1,0,3,0,24,4
167,0.0,0.0,0.0,0.0,7742.0,0.0,0.0,0.0,0.0,4,0,13,0,0,0,0,26,1,0,0,3,0,0,0,20,4
168,0.0,0.0,0.0,0.0,12386.5,0.0,0.0,0.0,0.0,4,0,2,0,4,0,1,23,0,0,0,2,0,1,1,28,5
169,0.0,0.0,0.0,0.0,13307.0,0.0,0.0,0.0,0.0,4,0,1,0,0,36,0,0,0,0,0,0,0,1,0,40,5
170,0.0,0.0,0.0,0.0,16238.0,0.0,0.0,0.0,0.0,2,0,0,0,8,0,0,29,0,0,0,0,0,0,0,32,4
171,0.0,0.0,0.0,0.0,10088.5,0.0,0.0,0.0,0.0,4,0,3,0,2,0,0,22,0,0,0,5,0,0,0,20,4
172,0.0,0.0,0.0,0.0,15075.5,0.0,0.0,0.0,0.0,1,0,1,0,0,34,0,0,0,0,2,0,0,1,0,33,4
173,0.0,0.0,0.0,0.0,12750.0,0.0,0.0,0.0,0.0,7,0,9,0,17,2,19,0,7,0,2,0,4,0,12,10,6
174,0.0,1.0,13.166223526000977,0.0,9490.5,0.0,0.0,0.0,0.0,17,1,22,0,0,0,0,5,0,3,0,0,0,2,0,11,5
175,0.0,0.0,0.0,0.0,2.0,5982.0,8261.5,0.0,0.0,3,0,28,0,4,0,0,7,0,23,0,0,0,1,0,1,3
176,0.0,0.0,0.0,0.0,10717.5,0.0,0.0,0.0,0.0,8,0,20,0,0,0,0,20,0,0,0,0,0,1,0,20,4
177,0.0,0.0,0.0,0.0,11979.0,0.0,0.0,0.0,0.0,1,0,3,0,2,0,0,35,0,0,0,4,0,0,0,34,4
178,0.0,0.0,0.0,0.0,12055.5,0.0,0.0,0.0,0.0,7,0,18,0,2,0,0,14,0,0,0,1,0,0,0,10,3
179,0.0,0.0,0.0,0.0,8296.5,0.0,0.0,0.0,0.0,26,0,31,0,0,0,0,0,0,0,0,0,0,2,0,2,2
180,0.0,0.0,0.0,0.0,6133.5,0.0,0.0,0.0,0.0,17,0,1,0,0,0,0,8,0,0,19,0,0,0,0,5,4
181,0.0,0.0,0.0,0.0,13651.5,0.0,0.0,0.0,0.0,1,0,0,0,1,35,0,0,0,0,3,0,0,0,0,38,5
182,0.0,0.0,0.0,0.0,12819.5,0.0,0.0,0.0,0.0,15,0,31,0,0,0,0,10,0,0,0,2,0,0,0,11,4
183,0.0,0.0,0.0,0.0,14231.5,0.0,0.0,0.0,0.0,32,0,40,0,9,0,0,1,0,0,0,0,0,1,0,1,4
184,0.0,0.0,0.0,0.0,13228.0,0.0,0.0,0.0,0.0,21,1,20,0,1,0,0,8,1,0,0,1,0,7,0,22,3
185,0.0,0.0,0.0,0.0,10075.5,0.0,0.0,0.0,0.0,1,0,11,0,7,0,0,0,19,0,0,19,0,0,1,4,4
186,0.0,1.0,6.895062446594238,0.0,54.5,8245.5,0.0,0.0,0.0,24,1,24,1,1,0,0,0,0,0,0,0,1,2,0,10,3
187,0.0,0.0,0.0,0.0,14808.5,0.0,0.0,0.0,0.0,9,0,14,0,5,0,0,23,1,0,0,4,0,0,1,26,4
188,0.0,0.0,0.0,0.0,6181.5,0.0,0.0,0.0,0.0,13,0,17,0,2,0,0,5,0,1,0,0,0,2,0,9,3
189,0.0,0.0,0.0,0.0,14998.5,0.0,0.0,0.0,0.0,29,0,47,0,1,0,0,0,3,2,0,0,0,4,0,1,6
